output,title,Input
"Die genaue Organisation der Polizei muss vor dem historischen Hintergrund, insbesondere der Besatzungszeit, betrachtet werden. Besonders in den Ländern der französischen Besatzungszone ist die Stellung der allgemeinen Polizei besonders stark. So war zum Beispiel in Rheinland-Pfalz bis 1992 der Bürgermeister dem Polizeivollzugsdienst gegenüber weisungsbefugt . Generell ist die Trennung aber mehr oder weniger stark ausgeprägt; so ist sie beispielsweise in Nordrhein-Westfalen sehr stark. Die sog. Ordnungsbehörden sind vollkommen vom Polizeivollzugsdienst getrennt . Es gelten jeweils unterschiedliche Gesetze . Dagegen ist in Baden-Württemberg und Sachsen die Trennung weit weniger stark. Die Polizeiverwaltungsbehörden sind generell für die Polizeiaufgaben zuständig, der Polizeivollzugsdienst ist ihr ausführendes Organ und für Situationen, in denen sofort gehandelt werden muss, zuständig .",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die genaue Organisation Polizei historischen Hintergrund, insbesondere Besatzungszeit, betrachtet werden', ' Besonders Ländern französischen Besatzungszone Stellung allgemeinen Polizei besonders stark', ' So Beispiel Rheinland-Pfalz 1992 Bürgermeister Polizeivollzugsdienst gegenüber weisungsbefugt ', ' Generell Trennung mehr weniger stark ausgeprägt; beispielsweise Nordrhein-Westfalen stark', ' Die sog', ' Ordnungsbehörden vollkommen Polizeivollzugsdienst getrennt ', ' Es gelten jeweils unterschiedliche Gesetze ', ' Dagegen Baden-Württemberg Sachsen Trennung weit weniger stark', ' Die Polizeiverwaltungsbehörden generell Polizeiaufgaben zuständig, Polizeivollzugsdienst ausführendes Organ Situationen, denen sofort gehandelt muss, zuständig ']"
"Polizeiverwaltungsbehörden sind die Behörden, die in der Regel zur Gefahrenabwehr in Ausführung anderer Gesetze als dem Polizeigesetz tätig werden. Es handelt sich je nach Verwaltungsaufbau des Landes um Landes-, Bezirks-, Kreis- und Ortspolizeibehörden. Die Aufgaben werden von einzelnen Ämtern wie dem Ordnungsamt oder dem Gewerbeaufsichtsamt für die Behörde wahrgenommen. Diese Definition ist für Baden-Württemberg nicht in vollem Umfang anzuwenden.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Polizeiverwaltungsbehörden Behörden, Regel Gefahrenabwehr Ausführung Gesetze Polizeigesetz tätig werden', ' Es handelt je Verwaltungsaufbau Landes Landes-, Bezirks-, Kreis- Ortspolizeibehörden', ' Die Aufgaben einzelnen Ämtern Ordnungsamt Gewerbeaufsichtsamt Behörde wahrgenommen', ' Diese Definition Baden-Württemberg nicht vollem Umfang anzuwenden']"
"Vollzugspolizei ist der Teil der Polizei, der den Hauptteil der Gefahrenabwehr nach dem Landespolizeigesetz vornimmt. Das sind vor allem die Schutzpolizei , die Kriminalpolizei , die Bereitschaftspolizei und die Wasserschutzpolizei . Den Begriff der Vollzugspolizei gibt es jedoch nicht in allen Ländern .",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Vollzugspolizei Teil Polizei, Hauptteil Gefahrenabwehr Landespolizeigesetz vornimmt', ' Das Schutzpolizei , Kriminalpolizei , Bereitschaftspolizei Wasserschutzpolizei ', ' Den Begriff Vollzugspolizei gibt jedoch nicht Ländern ']"
"Die Gefahrenabwehr hat präventiven Charakter, es soll eine für ein Rechtsgut bestehende Gefahr abgewehrt werden.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Gefahrenabwehr präventiven Charakter, Rechtsgut bestehende Gefahr abgewehrt werden']"
"Diese Aufgaben werden durch Bestreifen der Gebiete und Einrichtungen wahrgenommen. Bei Ad-hoc-Sicherheitsstörungen wird ein Einsatz durch die Einsatzzentrale aufgebaut, die Polizeikräfte aufruft .",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Diese Aufgaben Bestreifen Gebiete Einrichtungen wahrgenommen', ' Bei Ad-hoc-Sicherheitsstörungen Einsatz Einsatzzentrale aufgebaut, Polizeikräfte aufruft ']"
"Bei der Strafverfolgung unterliegt die Polizei dem Legalitätsprinzip, das sie zur Aufklärung und Verfolgung von Straftaten verpflichtet.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Bei Strafverfolgung unterliegt Polizei Legalitätsprinzip, Aufklärung Verfolgung Straftaten verpflichtet']"
"Zur Wahrnehmung dieser Aufgaben werden Polizisten ab einer bestimmten Amtsbezeichnung gemäß § 152 Abs. 1 GVG in Verbindung mit der jeweiligen Landesverordnung als Ermittlungspersonen der Staatsanwaltschaft zur Verfolgung von Straftätern und Aufklärung von Straftaten tätig . In dieser Funktion können bestimmte Maßnahmen nach der Strafprozessordnung wie beispielsweise Beschlagnahme, Durchsuchung angeordnet und durchgeführt werden. Diese Aufgabe hat repressiven Charakter .",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Zur Wahrnehmung Aufgaben Polizisten ab bestimmten Amtsbezeichnung gemäß § 152 Abs', ' 1 GVG Verbindung jeweiligen Landesverordnung Ermittlungspersonen Staatsanwaltschaft Verfolgung Straftätern Aufklärung Straftaten tätig ', ' In Funktion bestimmte Maßnahmen Strafprozessordnung beispielsweise Beschlagnahme, Durchsuchung angeordnet durchgeführt werden', ' Diese Aufgabe repressiven Charakter ']"
"Da die Staatsanwaltschaften keine eigenen ausführenden Organe haben und so „Kopf ohne Hände“ sind, wird die Strafverfolgung, insbesondere bei Gefahr im Verzug, von den Polizeien erledigt.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Da Staatsanwaltschaften eigenen ausführenden Organe „Kopf Hände“ sind, Strafverfolgung, insbesondere Gefahr Verzug, Polizeien erledigt']"
Aufgrund dieser oben genannten Doppelzuständigkeit kann die Aufgabe der Polizei,https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,['Aufgrund oben genannten Doppelzuständigkeit Aufgabe Polizei']
"Wie die Polizei einschreitet, kann im pflichtgemäßen Ermessen der Behörde liegen. Zudem kann das Opportunitätsprinzip das Handeln der Polizei im Ordnungswidrigkeitenrecht beeinflussen. Im strafrechtlichen Bereich handelt die Polizei dabei unter Umständen im Auftrag der Staatsanwaltschaft als deren Ermittlungsperson.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Wie Polizei einschreitet, pflichtgemäßen Ermessen Behörde liegen', ' Zudem Opportunitätsprinzip Handeln Polizei Ordnungswidrigkeitenrecht beeinflussen', ' Im strafrechtlichen Bereich handelt Polizei dabei Umständen Auftrag Staatsanwaltschaft deren Ermittlungsperson']"
"Das Verhältnismäßigkeitsprinzip gibt ihr lediglich einen Spielraum bei der Intensität der Ermittlungstätigkeit, insbesondere wenn ein Straftatverdacht sich noch nicht hinreichend konkretisiert hat, und bei der Inanspruchnahme von Maßnahmen.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Das Verhältnismäßigkeitsprinzip gibt lediglich Spielraum Intensität Ermittlungstätigkeit, insbesondere Straftatverdacht nicht hinreichend konkretisiert hat, Inanspruchnahme Maßnahmen']"
"Einsatzschwerpunkte der Polizei können insoweit nicht nur von rechtlichen Vorgaben, sondern auch von den Entscheidungen der politischen Spitze der Polizeibehörde bestimmt werden, vor allem bei der Kriminalprävention. Ein Beispiel hierfür ist der Wechsel in der Politik der Bekämpfung der Drogenszene am Hamburger Hauptbahnhof. Von einer großzügigen Handhabung der Befugnisse wurde kurzfristig auf eine zero-tolerance-ähnliche Verdrängungsstrategie gewechselt.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Einsatzschwerpunkte Polizei insoweit nicht rechtlichen Vorgaben, Entscheidungen politischen Spitze Polizeibehörde bestimmt werden, Kriminalprävention', ' Ein Beispiel hierfür Wechsel Politik Bekämpfung Drogenszene Hamburger Hauptbahnhof', ' Von großzügigen Handhabung Befugnisse wurde kurzfristig zero-tolerance-ähnliche Verdrängungsstrategie gewechselt']"
"Hierbei werden Einsatzmittel bestimmt , die sich meistens mittels eines Einsatzfahrzeuges zum Ereignisort begeben und die erforderlichen Maßnahmen treffen. Dort wird mittels einer Lagemeldung an die Einsatzzentrale berichtet, die ein Lagebild erstellt. Nahezu jeder Einsatz bedarf einer Sachbearbeitung, die teilweise sofort erledigt werden muss .",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Hierbei Einsatzmittel bestimmt , meistens mittels Einsatzfahrzeuges Ereignisort begeben erforderlichen Maßnahmen treffen', ' Dort mittels Lagemeldung Einsatzzentrale berichtet, Lagebild erstellt', ' Nahezu Einsatz bedarf Sachbearbeitung, teilweise sofort erledigt ']"
"Eine neuere Entwicklung nicht nur in der Schweiz gibt es an Sommerwochenenden, an denen es zu einer „Mediterranisierung des Stadtlebens“ kommt und beispielsweise Ruhestörungen angezeigt werden.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Eine neuere Entwicklung nicht Schweiz gibt Sommerwochenenden, denen „Mediterranisierung Stadtlebens“ kommt beispielsweise Ruhestörungen angezeigt werden']"
"Die Schutzpolizei übernimmt vor allem allgemeine Aufgaben der Aufrechterhaltung der öffentlichen Sicherheit und Ordnung, allgemeine Strafverfolgung und Straßenverkehrsüberwachung. Ferner übernimmt sie bei Eilbedürftigkeit die Aufgaben der Verkehrslenkung und Verkehrsregelung der Verkehrspolizei.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Schutzpolizei übernimmt allgemeine Aufgaben Aufrechterhaltung öffentlichen Sicherheit Ordnung, allgemeine Strafverfolgung Straßenverkehrsüberwachung', ' Ferner übernimmt Eilbedürftigkeit Aufgaben Verkehrslenkung Verkehrsregelung Verkehrspolizei']"
"Der Kontaktbereichsbeamte ist ein Polizeivollzugsbeamter der Schutzpolizei, der für ein bestimmtes geographisches Gebiet zuständig ist, das er in der Regel über Jahre hinweg betreut und gut kennt. Kontaktbereichsbeamte verrichten ihren Streifendienst im Allgemeinen nur tagsüber zu Fuß oder mit einem Streifenwagen. Die Aufgabe der Beamten besteht vor allem darin, weitgehend losgelöst von den exekutiven Aufgaben des Polizeivollzugsdienstes den Kontakt zwischen den Bürgern und der Polizei zu pflegen und Ansprechpartner bei Problemen zu sein.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Der Kontaktbereichsbeamte Polizeivollzugsbeamter Schutzpolizei, bestimmtes geographisches Gebiet zuständig ist, Regel Jahre hinweg betreut gut kennt', ' Kontaktbereichsbeamte verrichten Streifendienst Allgemeinen tagsüber Fuß Streifenwagen', ' Die Aufgabe Beamten besteht darin, weitgehend losgelöst exekutiven Aufgaben Polizeivollzugsdienstes Kontakt Bürgern Polizei pflegen Ansprechpartner Problemen sein']"
"Die Bezeichnung Kontaktbereichsbeamter wird nicht bundesweit einheitlich verwendet. So wird ein Beamter mit entsprechenden Aufgaben beispielsweise in Bremen als Kontaktpolizist , in Nordrhein-Westfalen als Bezirksbeamter oder in Hamburg als Bürgernaher Beamter bezeichnet.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Bezeichnung Kontaktbereichsbeamter nicht bundesweit einheitlich verwendet', ' So Beamter entsprechenden Aufgaben beispielsweise Bremen Kontaktpolizist , Nordrhein-Westfalen Bezirksbeamter Hamburg Bürgernaher Beamter bezeichnet']"
"Die Verkehrspolizei zeigt sich vor allem für die Überwachung des fließenden Verkehrs, die Unfallaufnahme und für großangelegte Verkehrskontrollen verantwortlich. Je nach Bundesland ist die Verkehrspolizei entweder Teil der Schutzpolizei oder sie hat eine separate Aufbauorganisation . Bei der Polizei Berlin wird die gesamte Verkehrspolizei unter dem Begriff Begleit- und Verkehrsdienst zusammengefasst.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Verkehrspolizei zeigt Überwachung fließenden Verkehrs, Unfallaufnahme großangelegte Verkehrskontrollen verantwortlich', ' Je Bundesland Verkehrspolizei entweder Teil Schutzpolizei separate Aufbauorganisation ', ' Bei Polizei Berlin gesamte Verkehrspolizei Begriff Begleit- Verkehrsdienst zusammengefasst']"
"Die Kriminalpolizei ist auf die Prävention und Verfolgung von Verbrechen und Vergehen spezialisiert. Die Organisationsformen der Kriminalpolizeien in den einzelnen Bundesländern sind sehr unterschiedlich. Gemeinsam ist allen Bundesländern jedoch, dass für die Koordination und Informationssteuerung der Kriminalitätsbekämpfung und -prävention jeweils ein Landeskriminalamt besteht. Um die Zusammenarbeit des Bundes und der Länder in der Kriminalpolizei zu gewährleisten wurde im März 1951 das Bundeskriminalamt eingerichtet.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Kriminalpolizei Prävention Verfolgung Verbrechen Vergehen spezialisiert', ' Die Organisationsformen Kriminalpolizeien einzelnen Bundesländern unterschiedlich', ' Gemeinsam Bundesländern jedoch, Koordination Informationssteuerung Kriminalitätsbekämpfung -prävention jeweils Landeskriminalamt besteht', ' Um Zusammenarbeit Bundes Länder Kriminalpolizei gewährleisten wurde März 1951 Bundeskriminalamt eingerichtet']"
"Die Bereitschaftspolizei unterstützt den polizeilichen Einzeldienst bei seiner Aufgabenwahrnehmung im täglichen Dienst und insbesondere bei außergewöhnlichen Einsätzen, beispielsweise bei Naturkatastrophen, Fußballspielen, Konzerten, Demonstrationen, oder im Objektschutz. Im Gegensatz zur Schutzpolizei agieren die Beamten der Bereitschaftspolizei dabei meist in geschlossenen taktischen Einheiten, z. B. in Hundertschaften, Zügen oder Gruppen. Bei allen Landespolizeien und bei der Bundespolizei existieren Bereitschaftspolizeiverbände unterschiedlicher Stärke.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Bereitschaftspolizei unterstützt polizeilichen Einzeldienst Aufgabenwahrnehmung täglichen Dienst insbesondere außergewöhnlichen Einsätzen, beispielsweise Naturkatastrophen, Fußballspielen, Konzerten, Demonstrationen, Objektschutz', ' Im Gegensatz Schutzpolizei agieren Beamten Bereitschaftspolizei dabei meist geschlossenen taktischen Einheiten, z', ' B', ' Hundertschaften, Zügen Gruppen', ' Bei Landespolizeien Bundespolizei existieren Bereitschaftspolizeiverbände unterschiedlicher Stärke']"
"Die Wasserschutzpolizei ist zuständig für schifffahrtsbezogene Kriminalitätsvorbeugung, die Straf- und Ordnungswidrigkeitenverfolgung, den Umweltschutz und die Verkehrssicherheit im Wasser.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Die Wasserschutzpolizei zuständig schifffahrtsbezogene Kriminalitätsvorbeugung, Straf- Ordnungswidrigkeitenverfolgung, Umweltschutz Verkehrssicherheit Wasser']"
"Spezialeinheiten der deutschen Polizeien sind die Mobilen Einsatzkommandos und Spezialeinsatzkommandos bei den Landespolizeien sowie die GSG 9, die Beweissicherungs- und Festnahmeeinheit Plus bei der Bundespolizei.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Spezialeinheiten deutschen Polizeien Mobilen Einsatzkommandos Spezialeinsatzkommandos Landespolizeien sowie GSG 9, Beweissicherungs- Festnahmeeinheit Plus Bundespolizei']"
"Nach dem Grundgesetz ist die Polizei wie die Ausübung aller staatlichen Befugnisse grundsätzlich Ländersache, vgl. Art. 30 GG. Organisation, Aufgaben und Befugnisse sind in erster Linie in den Polizeigesetzen der Länder geregelt, in einigen Ländern ist ersteres Gegenstand eines separaten Polizeiorganisationsgesetzes.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Nach Grundgesetz Polizei Ausübung staatlichen Befugnisse grundsätzlich Ländersache, vgl', ' Art', ' 30 GG', ' Organisation, Aufgaben Befugnisse erster Linie Polizeigesetzen Länder geregelt, Ländern ersteres Gegenstand separaten Polizeiorganisationsgesetzes']"
"Zur Landespolizei gehört in jedem Land die Vollzugspolizei, also das, was heute gemeinhin als „die Polizei“ verstanden wird. Zu deren Aufgaben gehören Schutzpolizei und Kriminalpolizei. Die Abgrenzung beider Bereiche ist ebenso wie die Unterteilung der Schutzpolizei jedoch höchst unterschiedlich gestaltet. Weiterhin gehören Ausbildungs- und Fortbildungsstätten sowie gegebenenfalls ein Polizeiverwaltungsamt und auch die Bereitschaftspolizei zur Landespolizei.",https://de.wikipedia.org/wiki/Deutschland#Wissenschaft,"['Zur Landespolizei gehört Land Vollzugspolizei, das, heute gemeinhin „die Polizei“ verstanden wird', ' Zu deren Aufgaben gehören Schutzpolizei Kriminalpolizei', ' Die Abgrenzung beider Bereiche ebenso Unterteilung Schutzpolizei jedoch höchst unterschiedlich gestaltet', ' Weiterhin gehören Ausbildungs- Fortbildungsstätten sowie gegebenenfalls Polizeiverwaltungsamt Bereitschaftspolizei Landespolizei']"
